countries,countries_code,year,real_gdp_growth,real_gdp_capita,trade_open,industry_value_gdp,natural_rent_gdp,nomina_gdp
San Marino,SMR,2004,4.548844146,59432.02114,..,..,0,1723750000
San Marino,SMR,2005,2.42510699,60080.32239,..,..,0,1785847531
San Marino,SMR,2006,3.830083565,61604.14929,..,..,0,1908167106
San Marino,SMR,2007,7.109322602,65163.04946,..,..,0,2185874624
San Marino,SMR,2008,-0.500939261,64056.89541,..,..,0,2393437820
San Marino,SMR,2009,-10.32095658,56716.94166,..,..,0,2056126702
San Marino,SMR,2010,-5.473684211,52932.42756,..,..,0,1881214371
San Marino,SMR,2011,-8.314773571,47865.83783,..,..,0,1813752784
San Marino,SMR,2012,-7.044534413,43872.99621,..,..,0,1604779648
San Marino,SMR,2013,-0.783972125,42925.99694,..,..,0,1678841812
San Marino,SMR,2014,-0.7023705,42123.73299,..,..,0,1673973695
San Marino,SMR,2015,2.291505561,42662.90265,321.3640134,..,0,1419394771
San Marino,SMR,2016,2.344405861,43359.43484,320.1460891,..,0,1468377272
San Marino,SMR,2017,0.258265466,43254.51853,313.8503238,..,0,1528630707
San Marino,SMR,2018,1.544761129,43775.78582,309.4879564,..,0,1655300873
San Marino,SMR,2019,2.374701565,44709.45877,307.2647781,..,..,1616369646
Sao Tome and Principe,STP,1995,..,..,..,..,..,..
Sao Tome and Principe,STP,1996,..,..,..,..,..,..
Sao Tome and Principe,STP,1997,..,..,..,..,..,..
Sao Tome and Principe,STP,1998,..,..,..,..,..,..
Sao Tome and Principe,STP,1999,..,..,..,..,..,..
Sao Tome and Principe,STP,2000,..,..,..,..,..,..
Sao Tome and Principe,STP,2001,..,1081.406449,..,16.74775548,2.978517817,75951210.69
Sao Tome and Principe,STP,2002,2.37687824,1086.91263,..,15.03050658,3.204343658,85171308.17
Sao Tome and Principe,STP,2003,6.573476922,1135.602325,..,14.21684681,4.006309252,102085583.5
Sao Tome and Principe,STP,2004,3.832223902,1153.573114,..,13.37278052,3.058491479,114582561.6
Sao Tome and Principe,STP,2005,7.093773747,1206.09518,..,12.85792723,2.723903153,136450274.7
Sao Tome and Principe,STP,2006,9.115642105,1281.818048,..,12.85260586,2.684860789,142775597.3
Sao Tome and Principe,STP,2007,3.253605149,1286.745765,..,13.13043865,3.621464945,149146423.1
Sao Tome and Principe,STP,2008,8.186174056,1352.829538,..,15.61641674,3.51834389,188021190.6
Sao Tome and Principe,STP,2009,2.426282361,1348.190571,..,18.68962463,3.509189975,187820464.6
Sao Tome and Principe,STP,2010,6.671983657,1402.302102,..,17.3908356,3.974420691,196652514.3
Sao Tome and Principe,STP,2011,4.398202015,1431.060272,..,16.66809817,3.821788317,231489270.1
Sao Tome and Principe,STP,2012,3.14197646,1445.679781,..,15.8628863,3.813742734,250680845.7
Sao Tome and Principe,STP,2013,4.814792654,1486.238991,..,15.73752108,3.252365755,300554483.6
Sao Tome and Principe,STP,2014,6.549934955,1554.047193,..,16.8948068,3.045705164,346528329.2
Sao Tome and Principe,STP,2015,3.911337989,1584.775657,..,15.31847367,3.412883358,316066072.3
Sao Tome and Principe,STP,2016,4.164768974,1620.056461,..,15.69350152,3.27759289,345495615
Sao Tome and Principe,STP,2017,3.848980918,1651.012017,..,16.12703462,3.215831032,375614126.2
Sao Tome and Principe,STP,2018,2.945268909,1667.857919,..,14.24727077,2.235066732,412253809.7
Sao Tome and Principe,STP,2019,2.210855833,1672.896155,..,13.44215817,1.759995075,427425039.7
Saudi Arabia,SAU,1995,0.212091348,18070.40185,65.04176706,49.16691239,29.92196591,1.43E+11
Saudi Arabia,SAU,1996,2.637424217,18162.04668,66.65385559,52.16138991,33.72278526,1.59E+11
Saudi Arabia,SAU,1997,1.103782049,18009.31432,65.18811703,50.81880086,29.68874855,1.66E+11
Saudi Arabia,SAU,1998,2.893362519,18178.04915,56.08838061,43.94790741,21.10503936,1.47E+11
Saudi Arabia,SAU,1999,-3.763285216,17137.72027,57.84608697,47.62675067,27.03654011,1.62E+11
Saudi Arabia,SAU,2000,5.625416143,17690.66766,68.16645136,54.16668282,41.81077884,1.90E+11
Saudi Arabia,SAU,2001,-1.210743863,17032.36311,63.56062864,51.52505112,33.88716848,1.84E+11
Saudi Arabia,SAU,2002,-2.819174404,16094.70606,64.59277916,51.74224392,31.76877205,1.90E+11
Saudi Arabia,SAU,2003,11.24206139,17384.80038,69.83119597,54.61856545,37.40058177,2.16E+11
Saudi Arabia,SAU,2004,7.958441664,18219.8638,75.08279902,57.17488563,42.80425679,2.59E+11
Saudi Arabia,SAU,2005,5.573850121,18683.38383,81.95405315,62.11481351,52.32620424,3.28E+11
Saudi Arabia,SAU,2006,2.788402228,18669.62029,89.94460415,62.87707161,52.26241234,3.77E+11
Saudi Arabia,SAU,2007,1.847130252,18496.33117,94.86330036,63.03467576,48.5434855,4.16E+11
Saudi Arabia,SAU,2008,6.249772755,19117.93565,96.10264222,66.75666241,55.52330873,5.20E+11
Saudi Arabia,SAU,2009,-2.05924919,18202.69916,84.85833511,55.02000123,35.46307004,4.29E+11
Saudi Arabia,SAU,2010,5.039484027,18568.36986,82.54980694,58.38416942,42.15130014,5.28E+11
Saudi Arabia,SAU,2011,9.996846554,19813.25892,85.54352028,63.67636249,51.16871557,6.71E+11
Saudi Arabia,SAU,2012,5.411444902,20249.8045,83.51178818,62.69115552,49.00707497,7.36E+11
Saudi Arabia,SAU,2013,2.699254723,20175.55795,82.70904908,59.86247398,45.75482474,7.47E+11
Saudi Arabia,SAU,2014,3.652481698,20327.67496,80.640471,57.17583177,40.94760749,7.56E+11
Saudi Arabia,SAU,2015,4.10640887,20627.92693,71.12013632,45.27245138,24.10706865,6.54E+11
Saudi Arabia,SAU,2016,1.670624758,20503.38177,61.86204202,43.15746191,19.87896068,6.45E+11
Saudi Arabia,SAU,2017,-0.741502653,19946.95537,64.18499428,45.84756293,23.93052634,6.89E+11
Saudi Arabia,SAU,2018,2.434110781,20067.77873,66.68676631,49.54066522,29.66250967,7.87E+11
Saudi Arabia,SAU,2019,0.331435729,19801.87422,63.65975794,47.43127269,24.80626442,7.93E+11
Senegal,SEN,1995,5.468584858,978.3107544,52.72540343,23.82508291,3.254475467,6326342963
Senegal,SEN,1996,2.019977209,973.1323341,46.27243272,24.22541298,3.086403612,6559712551
Senegal,SEN,1997,3.045601035,978.8284511,47.2413224,23.35825968,3.135351694,6041478436
Senegal,SEN,1998,5.898479318,1012.512538,48.09867482,23.57530684,3.013313938,6505607633
Senegal,SEN,1999,6.28330825,1051.284126,49.18674509,23.1041726,2.140310534,6632847740
Senegal,SEN,2000,3.887210958,1066.621645,48.41006623,23.8750237,2.34262536,6046725378
Senegal,SEN,2001,4.310851466,1086.176314,49.47881572,23.7682123,2.170437172,6539623163
Senegal,SEN,2002,0.068696575,1060.753546,52.91045304,24.67473887,2.375354484,7037368538
Senegal,SEN,2003,5.593950945,1092.701402,50.58045465,24.09392793,2.709462401,8810461468
Senegal,SEN,2004,4.643293937,1115.025836,53.3595839,24.92740119,1.954638675,10133399583
Senegal,SEN,2005,4.310238526,1133.71699,54.60436559,23.55294078,1.978484386,11069290804
Senegal,SEN,2006,2.330770983,1130.363966,53.94473189,23.3323858,1.967921205,11739446874
Senegal,SEN,2007,2.827119201,1132.006682,59.22267378,23.61589442,2.257102549,14005710262
Senegal,SEN,2008,3.703169064,1142.866887,62.76176982,22.08172609,3.055516974,16853991177
Senegal,SEN,2009,2.752104485,1142.86595,52.30729088,22.00072917,3.811980073,16145868285
Senegal,SEN,2010,3.390889253,1149.646473,52.4578552,21.77617631,2.951819752,16121314671
Senegal,SEN,2011,1.33409108,1133.193343,57.5768786,23.30613296,3.629626782,17814284622
Senegal,SEN,2012,4.002995551,1146.178064,61.975304,23.11179753,4.798574997,17660871726
Senegal,SEN,2013,2.412385276,1141.42689,60.62676636,24.29421252,3.338852254,18918668644
Senegal,SEN,2014,6.224074438,1178.912893,58.44252898,23.15260328,3.131556381,19797254643
Senegal,SEN,2015,6.367043651,1219.249415,58.11033767,23.58666432,3.491946114,17774766636
Senegal,SEN,2016,6.356068572,1260.848057,54.10816921,23.34405351,3.97649643,19040312815
Senegal,SEN,2017,7.407486186,1316.844688,57.70527985,23.27769428,3.233063603,20996564752
Senegal,SEN,2018,6.209241034,1360.239278,61.78983948,24.01344539,2.765830912,23116699808
Senegal,SEN,2019,4.402406836,1381.601793,62.83079759,23.09489009,1.294240966,23306213742
Serbia,SRB,1995,..,2781.246987,13.38823308,35.1022196,0.581647574,16832598870
Serbia,SRB,1996,6.264082643,2958.400805,29.14639215,31.91741058,0.466260802,21818007449
Serbia,SRB,1997,7.207379839,3180.514054,34.5576722,31.7599111,0.289795202,25676488000
Serbia,SRB,1998,3.340877358,3299.260237,42.27911698,31.78608775,0.179631599,19457979423
Serbia,SRB,1999,-9.424161606,2999.169307,26.05756987,31.75657417,0.289482395,19388663551
Serbia,SRB,2000,6.13181309,3193.259737,22.49217741,35.29304497,2.375990132,6875845987
Serbia,SRB,2001,6.878774765,3418.790326,56.54781343,32.88387173,1.482566863,12960538724
Serbia,SRB,2002,6.380405304,3640.275863,56.8663869,31.72649621,0.721421429,17120906918
Serbia,SRB,2003,4.387757023,3808.094977,61.1703495,30.00198508,0.601542267,22482365322
Serbia,SRB,2004,9.028196928,4161.59616,74.22977403,30.28194055,1.753293737,26141968161
Serbia,SRB,2005,5.530347121,4404.960887,73.01692955,29.14112502,1.243971099,27683225959
Serbia,SRB,2006,5.107790141,4648.198088,76.90795002,28.73691687,1.513479777,32482070360
Serbia,SRB,2007,6.439525554,4967.620857,75.60519525,28.20130252,1.550339241,43170990616
Serbia,SRB,2008,5.655576622,5270.959534,78.67948804,27.60822649,2.825067146,52194221469
Serbia,SRB,2009,-2.731751989,5147.570156,66.0218198,24.90164673,1.280545532,45162894381
Serbia,SRB,2010,0.731044553,5206.087957,76.73116805,25.28685254,2.530741875,41819468692
Serbia,SRB,2011,2.036276689,5354.201659,78.80903918,26.66111078,3.228724939,49258136129
Serbia,SRB,2012,-0.681542369,5343.580053,85.4708271,27.0061224,2.707563251,43309252921
Serbia,SRB,2013,2.892636734,5524.969135,87.92027138,26.83981234,2.008431373,48394239475
Serbia,SRB,2014,-1.58951032,5462.73603,92.23141853,25.23709073,1.750263704,47062206678
Serbia,SRB,2015,1.806059265,5588.980728,97.39576666,25.7972639,1.245589443,39655958843
Serbia,SRB,2016,3.338586765,5805.899396,101.860025,25.82012701,1.060887242,40692643373
Serbia,SRB,2017,2.101163847,5959.522673,107.5277191,26.08217378,1.331728896,44179055280
Serbia,SRB,2018,4.495121293,6261.527139,109.4948657,25.49751601,1.392836201,50640650221
Serbia,SRB,2019,4.24851344,6562.670592,112.082066,25.57405785,1.213059662,51475016532
Seychelles,SYC,1995,-0.825642363,8955.916768,56.30796248,22.66848477,0.119075541,508221508.2
Seychelles,SYC,1996,4.917525348,9259.470427,103.0037197,23.75009999,0.111417504,503068472.2
Seychelles,SYC,1997,11.96155598,10246.10566,80.58965932,24.34973141,0.088629743,562958836.5
Seychelles,SYC,1998,8.403398525,10892.0165,83.06578577,25.83637897,0.082154845,608369282.2
Seychelles,SYC,1999,1.872006587,10880.09669,92.905297,27.13096776,0.074436831,622985493.7
Seychelles,SYC,2000,1.514338815,10946.70408,157.3776706,29.01830188,0.106839697,614879764.8
Seychelles,SYC,2001,-2.271162762,10688.73261,187.3914456,28.08581854,0.100866293,622262057.2
Seychelles,SYC,2002,1.212831267,10492.61483,163.2507639,30.26632482,0.104835241,697518248.2
Seychelles,SYC,2003,-5.887127528,9987.27189,175.4011807,27.40272348,0.118386037,705704816
Seychelles,SYC,2004,-2.850453659,9738.588028,155.5732546,14.79274476,0.065572803,839319927.3
Seychelles,SYC,2005,9.005761428,10566.55274,178.3084397,16.39590637,0.090851853,919103254.5
Seychelles,SYC,2006,9.40612788,11322.41466,184.897604,16.23767805,0.102807712,1016418229
Seychelles,SYC,2007,10.42143611,12438.70903,182.4386284,16.08185244,0.108712513,1033561654
Seychelles,SYC,2008,-2.146892655,11902.49144,213.5192664,15.6305346,0.17845383,967199594
Seychelles,SYC,2009,-1.105245793,11724.82563,225.0231067,14.02832394,0.160955511,847397850.1
Seychelles,SYC,2010,5.954962469,12080.94101,201.880604,14.01838189,0.14695393,969936525.3
Seychelles,SYC,2011,7.887279597,13380.95517,207.1570635,13.70739694,0.149746758,1065826670
Seychelles,SYC,2012,1.260828834,13417.3964,216.4831818,14.24146375,0.164339362,1060226126
Seychelles,SYC,2013,6.018076825,13964.56113,182.8109055,12.62216628,0.129367901,1328157609
Seychelles,SYC,2014,4.504785244,14368.40202,187.2571476,12.15373859,0.126515448,1343007845
Seychelles,SYC,2015,4.937385619,14745.34146,167.2081407,11.8221643,0.102871431,1377495054
Seychelles,SYC,2016,4.562623278,15213.25099,173.6838975,10.93673284,0.10352312,1426651769
Seychelles,SYC,2017,4.821336987,15752.72945,189.3484961,11.12152391,0.126550178,1524486800
Seychelles,SYC,2018,1.327618768,15810.26734,182.3545132,11.98206786,0.12411657,1586009000
Seychelles,SYC,2019,1.552403379,15913.77484,178.8232856,11.79057601,0.08588141,1581380269
Sierra Leone,SLE,1995,-7.999753286,421.2792745,45.02925044,36.06692245,15.88760536,870758739.4
Sierra Leone,SLE,1996,1.753821399,427.8023062,49.59553065,36.30320554,14.60821706,941742152.7
Sierra Leone,SLE,1997,-5.877082015,400.5576864,28.27802404,27.09430562,16.21346982,850218033.6
Sierra Leone,SLE,1998,1.785014281,403.4097,35.33267956,23.75264784,21.66198437,672375927.3
Sierra Leone,SLE,1999,-1.979285588,388.2571513,33.7491637,24.30554176,13.36825773,669384768.9
Sierra Leone,SLE,2000,6.652727885,403.0498743,57.5299629,26.75921137,14.25668728,635874002.2
Sierra Leone,SLE,2001,-6.345455153,364.0162531,35.42439311,7.90550761,8.052308341,1090467712
Sierra Leone,SLE,2002,26.4173166,440.5611762,38.38580213,8.806326972,8.435525019,1253340520
Sierra Leone,SLE,2003,9.313120969,459.8033005,45.90601608,10.34227374,12.87678883,1385810072
Sierra Leone,SLE,2004,6.59794486,469.1316294,45.58806541,11.77687086,11.10232367,1448536631
Sierra Leone,SLE,2005,4.505095672,471.8881603,46.87284139,11.25730504,9.808551805,1650494367
Sierra Leone,SLE,2006,4.223914279,476.3288206,41.91279546,10.36752136,9.427181358,1885112202
Sierra Leone,SLE,2007,8.058145152,500.9282349,40.29538717,9.665326994,12.25551584,2158496873
Sierra Leone,SLE,2008,5.39828521,515.57811,39.21347662,7.834219417,11.61157957,2505458705
Sierra Leone,SLE,2009,3.188051216,520.2143399,41.43653024,6.547213416,12.26917423,2453899847
Sierra Leone,SLE,2010,5.346466052,535.820735,51.277553,7.781370171,10.52886611,2578026297
Sierra Leone,SLE,2011,6.315045036,556.8468994,80.71694705,7.869629662,10.98680188,2942546781
Sierra Leone,SLE,2012,15.18176908,627.1159414,93.27411885,14.53437575,9.756969443,3801862611
Sierra Leone,SLE,2013,20.71576829,740.3311333,87.45280099,21.22851294,7.185399998,4920343195
Sierra Leone,SLE,2014,4.556772366,757.1691812,83.18579526,15.6140677,8.02771244,5015157816
Sierra Leone,SLE,2015,-20.59877072,588.2288628,66.8026118,4.555925675,10.57136024,4218723875
Sierra Leone,SLE,2016,6.055474029,610.4900558,79.41600257,5.610934258,14.67364453,3674794530
Sierra Leone,SLE,2017,4.211182649,622.6412858,74.08529383,5.157286021,14.88750461,3739577973
Sierra Leone,SLE,2018,3.446162621,630.4824554,56.69583064,5.270389825,8.205651761,4085114794
Sierra Leone,SLE,2019,5.600483383,651.89774,53.53328146,5.237131874,13.20581355,4121733705
Singapore,SGP,1995,7.20090749,30366.68618,345.4592639,31.49225515,0.000949988,87810991957
Singapore,SGP,1996,7.47137959,31335.67934,334.9111633,31.55485604,0.000831818,96295886525
Singapore,SGP,1997,8.319916527,32822.09097,323.8644221,31.07038403,0.000727259,1.00E+11
Singapore,SGP,1998,-2.195377826,31029.28148,312.0792557,32.08791224,0.000709947,85728310229
Singapore,SGP,1999,5.724008424,32544.28107,336.4848464,30.84562657,0.000371765,86284660767
Singapore,SGP,2000,9.039146751,34876.66603,364.3645205,32.4585045,0.000326034,96074477958
Singapore,SGP,2001,-1.069015885,33585.57781,349.2921057,30.37966108,0.000402379,89794943350
Singapore,SGP,2002,3.914609745,34583.25691,349.746014,30.74567542,0.000433988,92537752709
Singapore,SGP,2003,4.535779654,36688.89809,377.2185643,30.22480292,0.000593717,97645448284
Singapore,SGP,2004,9.819591677,39790.32515,401.5237125,31.88589386,0.000555647,1.15E+11
Singapore,SGP,2005,7.359033677,41726.11407,420.4305129,31.4076522,0.000311137,1.28E+11
Singapore,SGP,2006,9.00514373,44082.29215,425.3633995,30.89429655,0.000323626,1.49E+11
Singapore,SGP,2007,9.022133014,46098.42873,394.2884719,28.22577096,0.000395166,1.81E+11
Singapore,SGP,2008,1.868245534,44526.02174,437.3267149,26.41533816,0.000620723,1.94E+11
Singapore,SGP,2009,0.120982742,43255.4559,358.1928118,27.01631937,0.000577563,1.94E+11
Singapore,SGP,2010,14.52563899,48668.57662,369.6855558,26.6366363,0.000453217,2.40E+11
Singapore,SGP,2011,6.337870814,50685.2962,379.0986314,25.26044639,0.000514112,2.79E+11
Singapore,SGP,2012,4.461608951,51663.4924,369.2129658,25.02279873,0.000393118,2.95E+11
Singapore,SGP,2013,4.837298646,53292.61327,367.04178,23.44522298,0.00033563,3.08E+11
Singapore,SGP,2014,3.938002729,54676.70442,360.4673192,24.16952188,0.000490477,3.15E+11
Singapore,SGP,2015,2.988520676,55646.61875,329.4713989,24.28842438,0.000382738,3.08E+11
Singapore,SGP,2016,3.329034458,56757.91827,303.3183521,23.30158443,0.000423974,3.19E+11
Singapore,SGP,2017,4.520379476,59271.05682,315.7393215,23.54481011,0.000454651,3.43E+11
Singapore,SGP,2018,3.497469601,61056.58403,325.3422881,25.49854188,0.00018857,3.76E+11
Singapore,SGP,2019,1.345217486,61173.90477,323.5176053,24.20854693,0.000167682,3.74E+11
Sint Maarten (Dutch part),SXM,1995,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1996,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1997,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1998,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,1999,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2000,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2001,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2002,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2003,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2004,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2005,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2006,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2007,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2008,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2009,..,32365.11595,..,..,..,..
Sint Maarten (Dutch part),SXM,2010,3.199994022,33579.29623,..,..,..,..
Sint Maarten (Dutch part),SXM,2011,4.600002996,35776.31423,213.5772261,12.93268083,0,936089385.5
Sint Maarten (Dutch part),SXM,2012,1.39054667,35011.96658,217.4533915,11.64503882,0,985865921.8
Sint Maarten (Dutch part),SXM,2013,1.306727883,33563.60007,237.4494812,11.26160568,0,1022905028
Sint Maarten (Dutch part),SXM,2014,1.580384638,33118.75559,205.2175864,9.116195603,0,1245251397
Sint Maarten (Dutch part),SXM,2015,0.4,32274.89055,187.9625502,7.646009808,0,1253072626
Sint Maarten (Dutch part),SXM,2016,0.5,31507.86832,182.0645447,7.188328912,0,1263687151
Sint Maarten (Dutch part),SXM,2017,-5.8,29237.84654,164.6132208,8.607594937,0,1191620112
Sint Maarten (Dutch part),SXM,2018,-6.6,27254.41098,171.7247879,..,0,1185474860
Sint Maarten (Dutch part),SXM,2019,..,..,..,..,..,..
Slovak Republic,SVK,1995,5.84349599,7536.303974,108.5518294,27.74001361,0.484312515,25840146405
Slovak Republic,SVK,1996,6.619895357,8018.208939,111.8180287,28.59691259,0.478727647,27925036755
Slovak Republic,SVK,1997,5.925838557,8477.688243,117.588009,27.0937681,0.36630549,27706028096
Slovak Republic,SVK,1998,4.076096334,8811.421035,102.0701485,27.97281159,0.332955516,29856000671
Slovak Republic,SVK,1999,-0.105914263,8793.110256,97.48387761,28.36653647,0.360358846,30453383763
Slovak Republic,SVK,2000,1.166528247,8907.735191,108.7884151,29.41685446,0.409103081,29169953013
Slovak Republic,SVK,2001,3.253782729,9214.421641,121.6792915,29.84645544,0.360274021,30752150336
Slovak Republic,SVK,2002,4.509444001,9633.44219,120.3738866,29.24033271,0.259100333,35130340674
Slovak Republic,SVK,2003,5.499082151,10169.88486,125.147679,30.58215652,0.258591767,46816589165
Slovak Republic,SVK,2004,5.278879991,10708.92117,139.6503773,32.0426493,0.301228145,57332015148
Slovak Republic,SVK,2005,6.623463215,11417.10266,147.7278956,31.92698426,0.322101729,62785305310
Slovak Republic,SVK,2006,8.493177587,12386.20804,164.6262865,34.28624276,0.299233944,70708098106
Slovak Republic,SVK,2007,10.83202883,13723.88067,166.3295529,33.5447191,0.322523208,86454081577
Slovak Republic,SVK,2008,5.574886362,14476.55169,162.0708566,33.05655413,0.385850708,1.00E+11
Slovak Republic,SVK,2009,-5.455533231,13668.55211,136.240691,29.43670212,0.273927134,89046289247
Slovak Republic,SVK,2010,5.871256109,14457.58832,154.7266369,30.62736304,0.338640939,90310718349
Slovak Republic,SVK,2011,2.847218178,14850.0679,169.1107094,31.0354118,0.359988857,99122802874
Slovak Republic,SVK,2012,1.896742271,15106.00555,176.3318351,31.13781362,0.322755841,94534730681
Slovak Republic,SVK,2013,0.666535042,15190.36034,181.3982024,28.7422899,0.292824922,98848641555
Slovak Republic,SVK,2014,2.641589746,15576.50372,178.1860616,30.79435282,0.285124087,1.01E+11
Slovak Republic,SVK,2015,4.81489967,16310.98841,180.9496075,30.51119375,0.26276195,88467555244
Slovak Republic,SVK,2016,2.132727784,16637.39424,184.4756813,29.27452335,0.269081281,89655253976
Slovak Republic,SVK,2017,2.989520318,17108.20358,188.1982316,28.87917174,0.331410231,95209466459
Slovak Republic,SVK,2018,3.650123358,17708.12991,190.8590781,29.24083119,0.277579363,1.05E+11
Slovak Republic,SVK,2019,2.511588141,18128.33587,184.4165337,28.37768935,0.246206108,1.05E+11
Slovenia,SVN,1995,..,13270.73505,93.11675904,29.60813612,0.193324818,21352224019
Slovenia,SVN,1996,3.203005809,13704.36497,93.50933151,30.06708907,0.192765701,21507232649
Slovenia,SVN,1997,5.049793457,14415.77671,96.26131001,30.82797993,0.183134112,20763101741
Slovenia,SVN,1998,3.279365444,14921.03265,96.68414088,31.18167237,0.136846442,22146231968
Slovenia,SVN,1999,5.332666572,15705.49899,92.5418648,31.01608938,0.131360206,22711384311
Slovenia,SVN,2000,3.67237155,16234.12686,103.9477706,30.46787158,0.166249142,20289627637
Slovenia,SVN,2001,3.216560335,16729.93714,104.5340766,30.55059127,0.197809644,20876309970
Slovenia,SVN,2002,3.505598057,17294.97706,103.6512806,29.96705751,0.137015613,23489890274
Slovenia,SVN,2003,2.960260286,17796.21961,102.3246259,30.24665756,0.144255061,29634713641
Slovenia,SVN,2004,4.359192778,18560.09658,111.556541,30.25487121,0.234079086,34414784504
Slovenia,SVN,2005,3.797972642,19231.66415,120.2626178,29.79048288,0.184671994,36206395971
Slovenia,SVN,2006,5.746396901,20271.99768,129.7883935,30.12192019,0.211836148,39481045038
Slovenia,SVN,2007,6.980160755,21566.07868,137.1271482,30.65368865,0.23163804,48006372844
Slovenia,SVN,2008,3.509841517,22287.73996,134.7315216,29.78825861,0.396203862,55552509155
Slovenia,SVN,2009,-7.548437791,20419.95612,113.1218717,27.37381874,0.208941011,50368056405
Slovenia,SVN,2010,1.343748472,20604.30164,127.4914806,26.50608877,0.304109715,48161250405
Slovenia,SVN,2011,0.861327733,20738.64647,139.2779063,26.80882794,0.366510706,51516366655
Slovenia,SVN,2012,-2.639438757,20148.90054,142.3844308,27.39458938,0.257111754,46580457470
Slovenia,SVN,2013,-1.029282772,19914.46388,143.756354,27.48895447,0.208987384,48401896808
Slovenia,SVN,2014,2.768158831,20445.60933,145.5497502,28.13684658,0.265486533,49930685013
Slovenia,SVN,2015,2.210081607,20881.76693,146.2958567,28.02676657,0.263555917,43090173395
Slovenia,SVN,2016,3.191852518,21532.51516,146.6577745,27.96565862,0.27230744,44736333522
Slovenia,SVN,2017,4.815380632,22554.68652,157.2744387,28.34251684,0.268049768,48469082710
Slovenia,SVN,2018,4.422521568,23466.93053,161.1850747,28.29777721,0.264229723,54137142149
Slovenia,SVN,2019,3.250531336,24061.60388,159.2763226,28.95371079,0.232541898,54178877606
Solomon Islands,SLB,1995,10.09265387,2560.01885,114.1963727,..,8.691467671,469479432.7
Solomon Islands,SLB,1996,1.608055305,2529.094669,98.7918726,..,9.262420543,510598923.3
Solomon Islands,SLB,1997,-0.917024109,2436.785156,100.9197752,..,5.48465689,526514030.5
Solomon Islands,SLB,1998,1.298701299,2400.804489,83.1215971,..,6.541286486,457679209.2
Solomon Islands,SLB,1999,-0.486295314,2324.343288,69.16560779,..,6.137343141,488001488.2
Solomon Islands,SLB,2000,-14.27513698,1939.074464,58.54000936,..,5.14785109,419933580.9
Solomon Islands,SLB,2001,-7.963378822,1737.157415,45.11800093,..,5.426288441,409435392.2
Solomon Islands,SLB,2002,-2.796546547,1644.03912,45.12403764,..,6.908948229,346431958.3
Solomon Islands,SLB,2003,6.526356439,1705.958607,50.56689342,..,11.39806908,352522682.2
Solomon Islands,SLB,2004,6.652166032,1773.68089,59.13978495,..,8.746050872,397611126.7
Solomon Islands,SLB,2005,5.540448674,1826.661574,65.44138123,..,10.39193503,476898763.6
Solomon Islands,SLB,2006,4.863123994,1871.027827,79.77555501,..,12.250812,538668769.3
Solomon Islands,SLB,2007,4.453316953,1910.480958,93.72102823,..,18.7052201,620230005.2
Solomon Islands,SLB,2008,5.807115554,1976.315144,94.81262692,..,20.68827492,699157191
Solomon Islands,SLB,2009,2.556620814,1980.355223,78.30634278,..,14.15373433,735940409.7
Solomon Islands,SLB,2010,8.616718602,2099.330817,101.9915068,..,16.72027211,846797693.6
Solomon Islands,SLB,2011,7.2720469,2195.183955,109.260875,..,19.18925192,1049952233
Solomon Islands,SLB,2012,1.860465116,2177.540987,105.4794521,..,19.96914144,1190994127
Solomon Islands,SLB,2013,5.331050228,2232.352768,100.1065984,..,17.10793072,1284698922
Solomon Islands,SLB,2014,1.051262599,2195.302099,93.51269036,..,20.45057137,1335538893
Solomon Islands,SLB,2015,1.415701416,2167.119928,87.45287579,..,16.67728424,1307061544
Solomon Islands,SLB,2016,5.879864636,2234.146102,85.52523501,..,14.35352856,1378551118
Solomon Islands,SLB,2017,5.343587695,2292.133554,87.68691788,..,22.75289731,1483758907
Solomon Islands,SLB,2018,3.94424955,2321.136002,91.23941862,..,23.44053844,1574599183
Solomon Islands,SLB,2019,1.204049986,2289.586843,85.14882344,..,16.44571028,1570215577
Somalia,SOM,1995,..,..,..,..,..,..
Somalia,SOM,1996,..,..,..,..,..,..
Somalia,SOM,1997,..,..,..,..,..,..
Somalia,SOM,1998,..,..,..,..,..,..
Somalia,SOM,1999,..,..,..,..,..,..
Somalia,SOM,2000,..,..,..,..,..,..
Somalia,SOM,2001,..,..,..,..,..,..
Somalia,SOM,2002,..,..,..,..,..,..
Somalia,SOM,2003,..,..,..,..,..,..
Somalia,SOM,2004,..,..,..,..,..,..
Somalia,SOM,2005,..,..,..,..,..,..
Somalia,SOM,2006,..,..,..,..,..,..
